303  01  04  103  Matemáticas
303  01  04  104  Química
303  01  04  105  Biomoléculas
303  01  04  106  Organografía microscópica vegetal
303  01  04  107  Sistemática y filogenia animal
303  01  04  108  Botánica
303  01  04  109  Física de los procesos biológicos
303  01  04  201  Bioquímica
303  01  04  202  Microbiología
303  01  04  203  Taxonomía y evolución vegetal
303  01  04  204  Bioestadística
303  01  04  205  Genética
303  01  04  206  Fisiología animal
303  01  04  207  Geología
303  01  04  208  Bacteriología
303  01  04  301  Fisiología vegetal
303  01  04  302  Ecología
303  01  04  303  Teorías de la evolución
303  01  04  304  Análisis genético
303  01  04  305  Neurofisiología animal
303  01  04  306  Fisiología vegetal especial
303  01  04  307  Inmunología
303  01  04  308  Teoría ecológica
303  01  04  401  Métodos y técnicas experimentales en biología animal
303  01  04  402  Métodos y técnicas experimentales en bioquímica y biología molecular
303  01  04  403  Métodos y técnicas experimentales en biología vegetal
303  01  04  501  Métodos y técnicas experimentales en ecología
303  01  04  502  Métodos y técnicas experimentales en genética
303  01  04  503  Métodos y técnicas experimentales en microbiología
303  01  04  504  Métodos y técnicas experimentales en biología celular
303  02  01  061  Análisis matemático I
303  02  01  062  Geometría I
303  02  01  063  Álgebra I
303  02  01  064  Calculo de prob. y estadistica I
303  02  01  065  Análisis matemático II
303  02  01  066  Geometría II
303  02  01  067  Álgebra II
303  02  01  068  Topología I
303  02  01  069  Análisis matemático III
303  02  01  070  Geometría III
303  02  01  071  Calculo de prob. y estadistica II
303  02  01  072  Cálculo numérico I
303  02  01  073  Física general
303  02  01  074  Inglés
303  02  01  075  Análisis matemático IV
303  02  01  076  Geometría diferencial
303  02  01  078  Álgebra III
303  02  01  079  Análisis matemático IV
303  02  01  080  Teoria de la medida y prob.
303  02  01  081  Teoría de la decisión
303  02  01  082  Teoria de muestras y dis. exp.
303  02  01  084  Análisis matemático V
303  02  01  085  Topología diferencial
303  02  01  086  Topología algebraica
303  02  01  089  Analisis matematica V
303  02  01  090  Procesos estocásticos
303  02  01  091  Teoría de juegos
303  02  03  101  Informática
303  02  03  102  Introducción al análisis matemático
303  02  03  103  Introducción al álgebra
303  02  03  104  Álgebra y geometría
303  02  03  105  Métodos numéricos I
303  02  03  106  Estructuras algebraicas
303  02  03  107  Geometría clásica
303  02  03  201  Análisis matemático
303  02  03  202  Probabilidad
303  02  03  203  Geometría y topología básica
303  02  03  204  Métodos numéricos II
303  02  03  205  Ecuaciones diferenciales
303  02  03  206  Topología
303  02  03  207  Geometría afín y proyectiva
303  02  03  301  Estadística
303  02  03  302  Fundamentos de física teórica
303  02  03  303  Medidas e integración
303  02  03  304  Álgebra clásica
303  02  03  305  Geometría diferencial básica
303  02  03  401  Variable compleja y espacios normados
303  02  03  402  Ecuaciones diferenciales II
303  02  03  403  Álgebra superior
303  02  03  404  Análisis numérico I
303  02  03  405  Geometría y topología
303  02  04  101  Informática
303  02  04  102  Introducción al análisis matemático
303  02  04  103  Introducción al álgebra
303  02  04  104  Álgebra y geometría
303  02  04  105  Métodos numéricos I
303  02  04  106  Geometría clásica
303  02  04  201  Análisis matemático
303  02  04  202  Probabilidad y estadística
303  02  04  203  Geometría y topología básica
303  02  04  204  Métodos numéricos II
303  02  04  205  Ecuaciones diferenciales I
303  02  04  206  Topología
303  02  04  207  Geometría afín y proyectiva
303  02  04  301  Ampliación de estadística
303  02  04  302  Fundamentos de física teórica
303  02  04  303  Medida e integración
303  02  04  304  Álgebra clásica
303  02  04  305  Geometría diferencial básica
303  02  04  401  Variable compleja y espacios normados
303  02  04  402  Ecuaciones diferenciales II
303  02  04  403  Álgebra superior
303  02  04  404  Calculo numerico
303  02  04  405  Geometría y topología
303  03  01  095  Química general
303  03  01  096  Física general
303  03  01  097  Matemáticas I
303  03  01  098  Geologia (c. y minerl)
303  03  01  099  Biología general
303  03  01  100  Química inorgánica
303  03  01  101  Q. fisica (int. teo enl)
303  03  01  102  Mecánica y termología
303  03  01  103  Electricidad y óptica
303  03  01  104  Matemáticas II
303  03  01  105  Química analítica
303  03  01  106  Química orgánica
303  03  01  107  Química técnica
303  03  01  108  Química física II
303  03  01  109  Inglés
303  03  01  110  Ampliación de química analítica
303  03  01  111  Ampliación de química orgánica
303  03  01  112  Estruc atomico mol. y espectrogr.
303  03  01  116  Operaciones basicas de la quim. ind.
303  03  01  117  Ingeniería de la reacción química
303  03  01  118  Optimizacion de proc. y econ. ind.
303  03  01  119  Física industrial
303  03  01  120  Ampliación de química inorgánica
303  03  01  121  Bioquímica
303  03  01  127  Química industrial
303  03  01  128  Desarrollo de proyectos
303  03  01  129  Química analítica industrial
303  03  03  101  Matemáticas
303  03  03  102  Introducción a la experimentación química
303  03  03  103  Introducción a la química física
303  03  03  104  Introducción a la química analítica
303  03  03  105  Mecánica y termología
303  03  03  106  Experimentación química
303  03  03  107  Cristalografía y mineralogía
303  03  03  108  Principios de química inorgánica
303  03  03  109  Introducción a la química orgánica
303  03  03  110  Complementos de física
303  03  03  201  Química física
303  03  03  202  Experimentacion en sintesis quimica (inorganica)
303  03  03  203  Enlace químico y estructura de la materia
303  03  03  204  Química inorgánica
303  03  03  205  Complementos de matemáticas
303  03  03  206  Química orgánica
303  03  03  207  Química analítica
303  03  03  208  Electricidad y óptica
303  03  03  301  Introducción a las técnicas instrumentales
303  03  03  302  Experimentacion en sintesis quimica (organica)
303  03  03  303  Complementos de química física
303  03  03  304  Ampliación de química orgánica
303  03  03  305  Bioquímica
303  03  03  306  Complementos de química inorgánica
303  03  03  307  Ingeniería química
303  03  03  308  Complementos de bioquímica
303  03  03  401  Química física avanzada
303  03  03  402  Métodos analíticos de separación
303  03  03  403  Determinación estructural
303  03  03  404  Química inorgánica avanzada
303  03  03  405  Ciencia de los materiales
303  03  03  406  Química analítica avanzada
303  03  03  407  Experimentación química (bloq.aplic.)
303  03  03  408  Química orgánica avanzada
303  03  03  501  Experimentacion quimica (quim.anal.aplic.)
303  03  03  502  Espectroscopía molecular
303  03  03  503  Ampliación de química orgánica avanzada
303  03  03  504  Química organometálica
303  03  03  505  Química inorgánica estructural
303  03  04  101  Matemáticas
303  03  04  102  Introducción a la química orgánica y a la experimentación química
303  03  04  103  Introducción a la química física
303  03  04  104  Introducción a la química inorgánica y a la experimentación química
303  03  04  105  Mecánica y termología
303  03  04  106  Complementos de física
303  03  04  107  Cristalografía y mineralogía
303  03  04  201  Química física
303  03  04  202  Experimentación en síntesis química -inorgánica-
303  03  04  203  Enlace químico y estructura de la materia
303  03  04  204  Química inorgánica
303  03  04  205  Complementos de matemáticas
303  03  04  206  Química orgánica
303  03  04  207  Química analítica
303  03  04  208  Electricidad y óptica
303  03  04  301  Introducción a las técnicas instrumentales
303  03  04  302  Experimentación en síntesis química -orgánica-
303  03  04  303  Complementos de química física
303  03  04  304  Ampliación de química orgánica
303  03  04  305  Bioquímica
303  03  04  306  Complementos de química inorgánica
303  03  04  307  Ingeniería química
303  03  04  308  Complementos de bioquímica
303  03  04  401  Química física avanzada
303  03  04  402  Química orgánica avanzada
303  03  04  403  Determinación estructural
303  03  04  404  Química inorgánica avanzada
303  03  04  405  Ciencia de los materiales
303  03  04  406  Química analítica avanzada
303  03  04  407  Experimentación química (bloq.aplic.)
303  03  04  501  Experimentación química -química analítica aplicada-
303  03  04  502  Espectroscopía molecular
303  03  04  503  Ampliación de química orgánica avanzada
303  03  04  504  Ampliación de química inorgánica
303  04  03  101  Física I
303  04  03  102  Algebra I
303  04  03  103  Cálculo
303  04  03  104  Química física
303  04  03  105  Laboratorio de química física
303  04  03  106  Fundamentos químicos de la ingeniería
303  04  03  107  Fundamentos de computadores
303  04  03  108  Física II
303  04  03  109  Expresión gráfica
303  04  03  110  Estadística
303  04  03  111  Complementos de química física
303  04  03  112  Química inorgánica
303  04  03  113  Laboratorio de química inorgánica
303  04  03  114  Cálculo vectorial y tensorial
